"Gender","Department","Seniority","Education","Age","Tenure","WageHour","Start.Date"
"Female","Production","Senior","Non Graduates",53,30,45.5632847058887,"1988-01-26 12:36:23"
"Female","Distribution","Senior","Non Graduates",42,29,67.1740000669774,"1989-01-26 12:36:23"
"Male","Distribution","Senior","Non Graduates",17,3,60.352005954906,"2015-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",39,2,16.5695545740926,"2016-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",33,34,34.9284167200477,"1984-01-26 12:36:23"
"Female","QualityAssuranse","Senior","Non Graduates",51,7,60.1210897377995,"2011-01-26 12:36:23"
"Male","Distribution","Intermediate","Graduates",60,9,37.9566722029659,"2009-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",17,20,15.8355554672576,"1998-01-26 12:36:23"
"Female","Distribution","Junior","Graduates",41,4,14.3431732920772,"2014-01-26 12:36:23"
"Male","Production","Senior","Graduates",38,9,61.0367107135159,"2009-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",56,22,73.7544517896676,"1996-01-26 12:36:23"
"Male","Sales","Intermediate","Non Graduates",55,17,35.0586789162247,"2001-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",49,19,17.6596263656482,"1999-01-26 12:36:23"
"Male","Production","Senior","Graduates",19,25,52.429982983561,"1993-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",17,9,21.8375257926615,"2009-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",62,34,16.7056144111373,"1984-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",49,6,32.5356980377919,"2012-01-26 12:36:23"
"Female","Sales","Intermediate","Graduates",63,12,31.769712962594,"2006-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",60,13,36.9148686471721,"2005-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",21,3,18.437456575641,"2015-01-26 12:36:23"
"Female","Production","Intermediate","Graduates",56,14,33.9119712148607,"2004-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",19,6,25.2946055901126,"2012-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",20,33,43.5410941431221,"1985-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",32,20,26.0330708673059,"1998-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",56,3,30.4016388858941,"2015-01-26 12:36:23"
"Male","QualityAssuranse","Senior","Graduates",59,30,65.6280507691001,"1988-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",53,3,11.5442386724319,"2015-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",45,24,20.0512448090565,"1994-01-26 12:36:23"
"Male","Production","Junior","Graduates",44,27,25.1140588894528,"1991-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",23,26,32.1389734439891,"1992-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",43,31,44.5630900634342,"1987-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",43,9,15.0071335409879,"2009-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",59,30,42.1279490286723,"1988-01-26 12:36:23"
"Male","QualityAssuranse","Junior","Non Graduates",55,35,21.0374965739951,"1983-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",18,24,27.5910334896801,"1994-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",42,14,21.2637701834584,"2004-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",18,1,38.6731907771539,"2017-01-26 12:36:23"
"Female","Packing","Junior","Graduates",55,33,20.2565985765935,"1985-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",31,20,66.4545527964759,"1998-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",23,1,31.7766802573743,"2017-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",18,28,31.203325538788,"1990-01-26 12:36:23"
"Female","IT","Junior","Non Graduates",45,26,13.8228941623581,"1992-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",31,23,21.1707343725562,"1995-01-26 12:36:23"
"Female","Packing","Junior","Graduates",25,22,23.7153706029247,"1996-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",57,20,27.5355808216196,"1998-01-26 12:36:23"
"Female","Packing","Senior","Graduates",55,29,47.7711822546363,"1989-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",44,35,65.1451030760799,"1983-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",24,7,23.5621816405686,"2011-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",60,25,19.0467489867181,"1993-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",18,18,12.7456786447772,"2000-01-26 12:36:23"
"Female","Production","Junior","Graduates",32,27,24.4967897829095,"1991-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",18,19,48.3757015900537,"1999-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",36,22,23.845741900426,"1996-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",43,13,18.3199244954414,"2005-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",40,2,26.1657489789308,"2016-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",45,32,25.9617169413751,"1986-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",53,33,64.2085618671874,"1985-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",53,8,18.7823769401701,"2010-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",45,3,37.5945317485917,"2015-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",49,3,42.1829039162437,"2015-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",61,5,37.6617677183916,"2013-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",42,15,34.885536442357,"2003-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",27,8,21.7157888216281,"2010-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",42,7,36.4208408549774,"2011-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",32,23,24.4129137844212,"1995-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",51,16,23.4682647282309,"2002-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",32,2,13.9128261812639,"2016-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",44,14,44.9020073610541,"2004-01-26 12:36:23"
"Male","IT","Junior","Non Graduates",28,23,19.0467489867181,"1995-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",60,3,28.9931018820593,"2015-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",41,1,22.5324261250548,"2017-01-26 12:36:23"
"Female","Production","Junior","Graduates",28,12,19.561410560151,"2006-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",41,35,14.3371872128978,"1983-01-26 12:36:23"
"Male","Packing","Senior","Graduates",46,30,83.7172731524162,"1988-01-26 12:36:23"
"Female","Production","Senior","Graduates",33,16,83.0679069465611,"2002-01-26 12:36:23"
"Male","Packing","Junior","Graduates",24,9,26.4582611038451,"2009-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",25,2,64.158554315687,"2016-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",46,6,21.9854641929963,"2012-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",53,16,60.5099883882158,"2002-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",44,2,73.1343365028313,"2016-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",57,17,42.6220349019697,"2001-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",40,2,17.6153643956866,"2016-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",63,31,40.8013153943863,"1987-01-26 12:36:23"
"Male","Packing","Senior","Graduates",35,26,66.4132808810365,"1992-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",22,8,30.9035926505191,"2010-01-26 12:36:23"
"Male","Production","Senior","Graduates",52,8,48.1031197591448,"2010-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",57,6,26.3609280118101,"2012-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",28,15,29.6566714951021,"2003-01-26 12:36:23"
"Female","Packing","Junior","Graduates",27,24,15.2008355509936,"1994-01-26 12:36:23"
"Female","Production","Senior","Graduates",52,2,62.9304953109916,"2016-01-26 12:36:23"
"Female","Sales","Senior","Non Graduates",41,11,52.6486366806041,"2007-01-26 12:36:23"
"Female","Production","Senior","Graduates",22,35,52.9985960256804,"1983-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",40,12,23.4317827691669,"2006-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",41,21,62.3555659431973,"1997-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",59,22,21.8131436909317,"1996-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",54,14,14.4096665920787,"2004-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",56,28,14.2388997219715,"1990-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",57,7,21.3189062649892,"2011-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",36,12,25.7092888641022,"2006-01-26 12:36:23"
"Female","Packing","Senior","Graduates",42,29,56.8888438503518,"1989-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",58,6,36.3588060410228,"2012-01-26 12:36:23"
"Female","Accounting","Senior","Non Graduates",20,17,57.7353026116704,"2001-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",42,30,10.1931355570911,"1988-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",37,14,63.0264495080038,"2004-01-26 12:36:23"
"Female","Production","Senior","Graduates",30,0,74.2788231115107,"2018-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",24,24,28.1749588186743,"1994-01-26 12:36:23"
"Female","Packing","Senior","Graduates",27,15,48.6182646977676,"2003-01-26 12:36:23"
"Male","Distribution","Intermediate","Graduates",48,1,37.3119481105209,"2017-01-26 12:36:23"
"Female","Production","Junior","Graduates",17,4,22.7330769426362,"2014-01-26 12:36:23"
"Female","Marketing","Intermediate","Non Graduates",24,29,30.1145688557687,"1989-01-26 12:36:23"
"Female","Production","Junior","Graduates",35,26,18.8284328642211,"1992-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",19,10,14.9332455167332,"2008-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",55,11,28.9225871067147,"2007-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",39,15,28.8690734353733,"2003-01-26 12:36:23"
"Female","Marketing","Junior","Graduates",64,9,19.7507929794991,"2009-01-26 12:36:23"
"Male","Distribution","Senior","Graduates",17,26,80.1477347855126,"1992-01-26 12:36:23"
"Female","Production","Junior","Graduates",18,34,26.0322350671207,"1984-01-26 12:36:23"
"Female","Packing","Junior","Graduates",45,22,14.5915205375627,"1996-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",36,32,12.5271335599134,"1986-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",52,35,65.3402575136976,"1983-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",47,35,33.1941082768375,"1983-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",44,26,19.8434495816416,"1992-01-26 12:36:23"
"Female","Marketing","Senior","Non Graduates",59,24,53.7340060558203,"1994-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Graduates",27,6,19.6036139478464,"2012-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",53,12,72.1329613069613,"2006-01-26 12:36:23"
"Male","IT","Intermediate","Graduates",39,11,33.3838426782511,"2007-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",21,27,19.6651565095364,"1991-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",57,10,30.9464940658763,"2008-01-26 12:36:23"
"Male","Sales","Senior","Graduates",51,14,54.5366820256392,"2004-01-26 12:36:23"
"Male","Distribution","Senior","Non Graduates",26,33,57.7265968379557,"1985-01-26 12:36:23"
"Female","Production","Junior","Graduates",39,1,21.9050244007503,"2017-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Graduates",35,13,16.3058000729479,"2005-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",48,26,30.7920897769845,"1992-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",30,24,29.4534529997756,"1994-01-26 12:36:23"
"Female","Sales","Junior","Graduates",30,19,25.0381000679888,"1999-01-26 12:36:23"
"Male","QualityAssuranse","Junior","Non Graduates",39,7,19.707575547195,"2011-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",41,2,30.4298877906139,"2016-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",46,17,42.3690910341966,"2001-01-26 12:36:23"
"Female","Production","Senior","Graduates",46,18,73.3085383385952,"2000-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",23,7,17.4516862942081,"2011-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",57,9,27.8855369601085,"2009-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",59,29,32.8726722304765,"1989-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",48,4,23.439085638827,"2014-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",54,30,17.6479791932775,"1988-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",21,20,20.4585665917862,"1998-01-26 12:36:23"
"Male","Packing","Junior","Graduates",40,34,27.7916582251854,"1984-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",36,22,22.4990184529025,"1996-01-26 12:36:23"
"Female","Sales","Senior","Graduates",23,32,40.2150848436356,"1986-01-26 12:36:23"
"Male","Production","Senior","Graduates",61,15,49.8911192900601,"2003-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",25,14,46.5794965742785,"2004-01-26 12:36:23"
"Female","Packing","Senior","Non Graduates",19,14,57.1048230308306,"2004-01-26 12:36:23"
"Female","Distribution","Intermediate","Non Graduates",41,23,36.6240194638137,"1995-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",52,35,33.8231515538397,"1983-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",52,35,40.7499657720509,"1983-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",42,11,14.6580193769695,"2007-01-26 12:36:23"
"Male","Production","Senior","Graduates",63,17,54.167952722701,"2001-01-26 12:36:23"
"Female","Packing","Senior","Graduates",24,20,76.3068424914844,"1998-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",30,21,33.0869451547282,"1997-01-26 12:36:23"
"Male","Packing","Senior","Graduates",45,2,72.6776866532312,"2016-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",62,4,41.3997877584755,"2014-01-26 12:36:23"
"Female","QualityAssuranse","Intermediate","Non Graduates",60,32,29.2915445732101,"1986-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",32,18,14.8649359551418,"2000-01-26 12:36:23"
"Male","Production","Senior","Graduates",38,35,66.4132808810365,"1983-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",49,31,19.7050408230105,"1987-01-26 12:36:23"
"Male","Production","Senior","Graduates",41,34,55.4968108174119,"1984-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",47,21,29.0402892091432,"1997-01-26 12:36:23"
"Male","Packing","Senior","Graduates",48,18,45.0892313057715,"2000-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",20,24,63.0264495080038,"1994-01-26 12:36:23"
"Female","Production","Senior","Graduates",63,28,59.8585666540365,"1990-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",30,25,45.9889662380856,"1993-01-26 12:36:23"
"Male","Packing","Junior","Graduates",18,27,23.3479825136851,"1991-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",28,17,15.4535762958267,"2001-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",50,17,30.8214426595855,"2001-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",61,27,17.0310588447829,"1991-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",47,31,24.4864039108758,"1987-01-26 12:36:23"
"Male","Packing","Senior","Graduates",52,6,45.7000068575629,"2012-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",43,21,28.6346575338709,"1997-01-26 12:36:23"
"Female","Production","Junior","Graduates",28,15,20.2554828781254,"2003-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",53,2,23.8786956670199,"2016-01-26 12:36:23"
"Female","Production","Senior","Graduates",56,15,62.9633237697542,"2003-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",38,20,70.6748627831,"1998-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",51,4,32.2219446092705,"2014-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",57,12,70.3520527077478,"2006-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",60,8,25.3222955694861,"2010-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",32,27,20.8950139464477,"1991-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",54,4,36.3896552180394,"2014-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",53,6,17.5769179165753,"2012-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",34,17,13.5384880526265,"2001-01-26 12:36:23"
"Female","Marketing","Junior","Graduates",50,12,16.6899709181328,"2006-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",48,10,49.998453249638,"2008-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",47,11,33.0731045771821,"2007-01-26 12:36:23"
"Male","Production","Senior","Graduates",40,13,72.6776866532312,"2005-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",52,16,46.2741836836295,"2002-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",24,2,18.6464232978716,"2016-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",27,30,17.5235489325364,"1988-01-26 12:36:23"
"Female","Production","Junior","Graduates",52,5,23.094622029158,"2013-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",57,3,59.246541187,"2015-01-26 12:36:23"
"Female","QualityAssuranse","Intermediate","Non Graduates",25,12,30.6145856484029,"2006-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",27,28,21.0135627273532,"1990-01-26 12:36:23"
"Female","Production","Senior","Graduates",55,31,49.663759677311,"1987-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",59,28,17.8450825664862,"1990-01-26 12:36:23"
"Female","Packing","Senior","Non Graduates",60,15,41.7442781391663,"2003-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",24,33,42.3147001462803,"1985-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",54,30,32.9738466855689,"1988-01-26 12:36:23"
"Female","Sales","Junior","Graduates",21,17,23.7208463837935,"2001-01-26 12:36:23"
"Male","Distribution","Senior","Non Graduates",30,21,44.9020073610541,"1997-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",62,34,13.8182532916069,"1984-01-26 12:36:23"
"Male","Distribution","Intermediate","Non Graduates",48,30,27.3655476046761,"1988-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",51,21,25.9057245206483,"1997-01-26 12:36:23"
"Female","Production","Senior","Graduates",29,22,75.4377604410797,"1996-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",25,23,38.2146153924445,"1995-01-26 12:36:23"
"Female","Production","Senior","Graduates",57,14,76.2233575902795,"2004-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",62,23,17.3757673540106,"1995-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",44,18,42.9179237886233,"2000-01-26 12:36:23"
"Female","Distribution","Intermediate","Non Graduates",35,22,23.7286641359918,"1996-01-26 12:36:23"
"Male","Production","Senior","Graduates",43,32,45.7000068575629,"1986-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",37,13,14.0416805616137,"2005-01-26 12:36:23"
"Female","Packing","Senior","Graduates",53,26,41.6598393560442,"1992-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",48,6,32.5629324827238,"2012-01-26 12:36:23"
"Female","Packing","Intermediate","Non Graduates",61,25,30.2109110978803,"1993-01-26 12:36:23"
"Female","Distribution","Junior","Graduates",36,33,13.3517611675738,"1985-01-26 12:36:23"
"Female","Production","Junior","Graduates",18,32,14.5972483384959,"1986-01-26 12:36:23"
"Male","Packing","Junior","Graduates",18,34,15.7543771752832,"1984-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",62,32,12.4624819114853,"1986-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",23,9,58.6497601942494,"2009-01-26 12:36:23"
"Male","Production","Intermediate","Graduates",31,22,29.4835701035688,"1996-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",60,26,15.0955781881105,"1992-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",38,25,20.1894232042302,"1993-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",48,2,13.5846445548811,"2016-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",21,29,21.6565859473463,"1989-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",24,17,36.8456515969657,"2001-01-26 12:36:23"
"Male","IT","Senior","Non Graduates",61,15,52.1309223421982,"2003-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",50,15,19.7828451801423,"2003-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",40,10,22.7726555796315,"2008-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",35,32,20.5833694700392,"1986-01-26 12:36:23"
"Female","Production","Senior","Graduates",57,31,54.2825678124636,"1987-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",57,27,56.3887229466945,"1991-01-26 12:36:23"
"Female","Sales","Intermediate","Non Graduates",56,12,27.896117293329,"2006-01-26 12:36:23"
"Female","Sales","Intermediate","Graduates",59,3,36.5587926076194,"2015-01-26 12:36:23"
"Female","Production","Junior","Graduates",64,16,20.99900041669,"2002-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",19,27,12.804798206129,"1991-01-26 12:36:23"
"Female","Production","Senior","Graduates",23,25,64.7383888476612,"1993-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",34,0,53.9561512220152,"2018-01-26 12:36:23"
"Female","Distribution","Junior","Non Graduates",56,15,17.5575679102548,"2003-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",28,25,52.0306881125282,"1993-01-26 12:36:23"
"Male","Sales","Senior","Graduates",39,8,79.66187368217,"2010-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",23,9,18.0779553835288,"2009-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",23,15,15.0467674111913,"2003-01-26 12:36:23"
"Female","Packing","Senior","Graduates",60,13,38.9941967037533,"2005-01-26 12:36:23"
"Female","Production","Junior","Graduates",18,30,13.6704275116164,"1988-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",57,23,52.0306881125282,"1995-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",27,0,20.8911445209896,"2018-01-26 12:36:23"
"Female","IT","Junior","Non Graduates",17,29,15.2867009313591,"1989-01-26 12:36:23"
"Female","Production","Senior","Graduates",49,15,51.619822247256,"2003-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",34,9,34.4614862994608,"2009-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",30,11,14.0955717665395,"2007-01-26 12:36:23"
"Male","Packing","Junior","Graduates",59,28,21.3245641199503,"1990-01-26 12:36:23"
"Male","Packing","Senior","Graduates",27,23,86.4613278027243,"1995-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",36,0,22.7337070410528,"2018-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",44,25,63.22349509907,"1993-01-26 12:36:23"
"Male","Packing","Junior","Non Graduates",45,3,17.631648868852,"2015-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",48,26,35.4090042983128,"1992-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",27,23,17.1073847800302,"1995-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",48,15,19.7156189992445,"2003-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",37,11,40.629495490357,"2007-01-26 12:36:23"
"Male","Packing","Senior","Non Graduates",49,13,40.5932688218987,"2005-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",58,32,27.5705703298273,"1986-01-26 12:36:23"
"Female","Distribution","Senior","Graduates",41,21,64.7835850163649,"1997-01-26 12:36:23"
"Female","Production","Junior","Graduates",28,25,19.8972254851532,"1993-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",54,28,40.7360865107601,"1990-01-26 12:36:23"
"Male","Production","Intermediate","Non Graduates",59,33,33.6109588869941,"1985-01-26 12:36:23"
"Female","Packing","Senior","Graduates",61,30,59.3285118193643,"1988-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Graduates",33,22,13.7826850720661,"1996-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",35,31,21.1993134368682,"1987-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",46,20,54.890144762767,"1998-01-26 12:36:23"
"Male","Marketing","Senior","Non Graduates",36,5,45.9767174923387,"2013-01-26 12:36:23"
"Male","Distribution","Junior","Graduates",21,34,14.9647941517665,"1984-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",48,10,16.8124963916909,"2008-01-26 12:36:23"
"Female","Production","Junior","Graduates",31,24,26.0620620453323,"1994-01-26 12:36:23"
"Female","Sales","Senior","Graduates",41,18,76.1776601465267,"2000-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",63,33,52.7945531759368,"1985-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",50,24,50.2882704415234,"1994-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",44,26,23.2239255450331,"1992-01-26 12:36:23"
"Male","Distribution","Junior","Non Graduates",43,15,19.8038216676871,"2003-01-26 12:36:23"
"Female","Packing","Senior","Non Graduates",26,34,52.8398716341339,"1984-01-26 12:36:23"
"Female","Production","Senior","Non Graduates",22,24,65.143135314524,"1994-01-26 12:36:23"
"Male","Production","Junior","Graduates",60,15,23.2412596018473,"2003-01-26 12:36:23"
"Male","Packing","Intermediate","Non Graduates",59,11,32.6342549005965,"2007-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",49,18,23.6189331336638,"2000-01-26 12:36:23"
"Male","Production","Senior","Graduates",35,30,47.6113453263661,"1988-01-26 12:36:23"
"Female","Packing","Senior","Graduates",57,13,50.7091562167735,"2005-01-26 12:36:23"
"Female","Packing","Junior","Non Graduates",42,16,16.0839489477503,"2002-01-26 12:36:23"
"Female","QualityAssuranse","Junior","Non Graduates",57,30,22.7907543189622,"1988-01-26 12:36:23"
"Female","Production","Junior","Non Graduates",22,17,14.0108097408645,"2001-01-26 12:36:23"
"Female","Marketing","Intermediate","Graduates",61,32,32.4257439334025,"1986-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",26,21,34.8537931746187,"1997-01-26 12:36:23"
"Male","Packing","Intermediate","Graduates",39,3,36.3653043418337,"2015-01-26 12:36:23"
"Female","Production","Junior","Graduates",58,25,19.0279001517244,"1993-01-26 12:36:23"
"Female","Sales","Junior","Non Graduates",32,6,21.7832299470559,"2012-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",56,4,16.7803140796221,"2014-01-26 12:36:23"
"Male","Sales","Intermediate","Non Graduates",33,29,34.1689289442061,"1989-01-26 12:36:23"
"Female","Packing","Junior","Graduates",63,20,21.3603506860467,"1998-01-26 12:36:23"
"Male","Production","Junior","Non Graduates",57,11,19.0299408645844,"2007-01-26 12:36:23"
"Female","Production","Intermediate","Non Graduates",28,8,38.1915748552082,"2010-01-26 12:36:23"
"Male","Marketing","Intermediate","Graduates",40,8,30.6456048013647,"2010-01-26 12:36:23"
"Female","Packing","Senior","Graduates",40,10,83.528731963115,"2008-01-26 12:36:23"
"Male","Production","Senior","Non Graduates",40,25,58.067041731274,"1993-01-26 12:36:23"
